round,method,dataset,num_clients,partition,dirichlet_alpha,task_id,task_start,task_end,global_test_loss,global_test_acc,task1_test_acc,task2_test_acc,forgetting_task1,forgetting_task2,bwt_task1,convergence_round_80,communication_cost_bytes_cum,model_bytes,sampled_clients_per_round,run_id,run_tag
8,flwf2,fmnist,10,dirichlet,0.01,1,0,0,3.8418732004165648,0.2254,0.4508,0.0,0.0826,0.1704,0.4492,,19131520,239144,5,a129fd17942e,flwf2_fmnist_C10_dirichlet_a0.01
9,flwf2,fmnist,10,dirichlet,0.01,1,0,0,3.0514866914272307,0.2295,0.459,0.0,0.0743999999999999,0.1704,0.4574,,21522960,239144,5,a129fd17942e,flwf2_fmnist_C10_dirichlet_a0.01
10,flwf2,fmnist,10,dirichlet,0.01,1,0,1,4.226460345554352,0.3223,0.6446,0.0,-0.1111999999999999,0.1704,0.6429999999999999,,23914400,239144,5,a129fd17942e,flwf2_fmnist_C10_dirichlet_a0.01
11,flwf2,fmnist,10,dirichlet,0.01,2,1,0,4.149556383323669,0.3225,0.645,0.0,-0.0004,0.1704,0.6434,,26305840,239144,5,a129fd17942e,flwf2_fmnist_C10_dirichlet_a0.01
12,flwf2,fmnist,10,dirichlet,0.01,2,0,0,4.132190564727783,0.3225,0.645,0.0,0.0,0.1704,0.6434,,28697280,239144,5,a129fd17942e,flwf2_fmnist_C10_dirichlet_a0.01
13,flwf2,fmnist,10,dirichlet,0.01,2,0,0,4.094340189170837,0.3226,0.6452,0.0,-0.0001999999999999,0.1704,0.6436,,31088720,239144,5,a129fd17942e,flwf2_fmnist_C10_dirichlet_a0.01
14,flwf2,fmnist,10,dirichlet,0.01,2,0,0,4.078904060649871,0.3227,0.6454,0.0,-0.0001999999999999,0.1704,0.6437999999999999,,33480160,239144,5,a129fd17942e,flwf2_fmnist_C10_dirichlet_a0.01
15,flwf2,fmnist,10,dirichlet,0.01,2,0,0,4.063760876274109,0.3227,0.6454,0.0,0.0,0.1704,0.6437999999999999,,35871600,239144,5,a129fd17942e,flwf2_fmnist_C10_dirichlet_a0.01
16,flwf2,fmnist,10,dirichlet,0.01,2,0,0,4.022394745445252,0.3227,0.6454,0.0,0.0,0.1704,0.6437999999999999,,38263040,239144,5,a129fd17942e,flwf2_fmnist_C10_dirichlet_a0.01
17,flwf2,fmnist,10,dirichlet,0.01,2,0,0,3.986006507778168,0.3229,0.6458,0.0,-0.0004,0.1704,0.6442,,40654480,239144,5,a129fd17942e,flwf2_fmnist_C10_dirichlet_a0.01
18,flwf2,fmnist,10,dirichlet,0.01,2,0,0,3.971121072387696,0.3229,0.6458,0.0,0.0,0.1704,0.6442,,43045920,239144,5,a129fd17942e,flwf2_fmnist_C10_dirichlet_a0.01
19,flwf2,fmnist,10,dirichlet,0.01,2,0,0,3.95622635383606,0.323,0.646,0.0,-0.0001999999999999,0.1704,0.6444,,45437360,239144,5,a129fd17942e,flwf2_fmnist_C10_dirichlet_a0.01
20,flwf2,fmnist,10,dirichlet,0.01,2,0,1,3.913258179950714,0.3231,0.6462,0.0,-0.0001999999999999,0.1704,0.6446,,47828800,239144,5,a129fd17942e,flwf2_fmnist_C10_dirichlet_a0.01
0,fedavg,cifar10,10,iid,,1,0,0,2.3113226694107056,0.1002,0.052,0.1484,0.0,0.0,,,0,241448,5,a33df62a3ea6,fedavg_cifar10_C10_iid
1,fedavg,cifar10,10,iid,,1,1,0,2.815010735321045,0.328,0.656,0.0,-0.604,0.1484,0.604,,2414480,241448,5,a33df62a3ea6,fedavg_cifar10_C10_iid
2,fedavg,cifar10,10,iid,,1,0,0,3.714282435941696,0.3568,0.7136,0.0,-0.0575999999999999,0.1484,0.6616,,4828960,241448,5,a33df62a3ea6,fedavg_cifar10_C10_iid
3,fedavg,cifar10,10,iid,,1,0,0,4.067589411830902,0.3715,0.743,0.0,-0.0293999999999999,0.1484,0.691,,7243440,241448,5,a33df62a3ea6,fedavg_cifar10_C10_iid
4,fedavg,cifar10,10,iid,,1,0,0,4.32413035402298,0.3808,0.7616,0.0,-0.0186,0.1484,0.7096,,9657920,241448,5,a33df62a3ea6,fedavg_cifar10_C10_iid
5,fedavg,cifar10,10,iid,,1,0,0,4.586164529538155,0.3866,0.7732,0.0,-0.0115999999999999,0.1484,0.7212,,12072400,241448,5,a33df62a3ea6,fedavg_cifar10_C10_iid
6,fedavg,cifar10,10,iid,,1,0,0,4.916490735578537,0.3859,0.7718,0.0,0.0013999999999999,0.1484,0.7198,,14486880,241448,5,a33df62a3ea6,fedavg_cifar10_C10_iid
7,fedavg,cifar10,10,iid,,1,0,0,5.289019155502319,0.3965,0.793,0.0,-0.0198,0.1484,0.741,,16901360,241448,5,a33df62a3ea6,fedavg_cifar10_C10_iid
8,fedavg,cifar10,10,iid,,1,0,0,5.162657127809524,0.4014,0.8028,0.0,-0.0097999999999999,0.1484,0.7507999999999999,,19315840,241448,5,a33df62a3ea6,fedavg_cifar10_C10_iid
9,fedavg,cifar10,10,iid,,1,0,0,5.730969588708877,0.4016,0.8032,0.0,-0.0004,0.1484,0.7512,,21730320,241448,5,a33df62a3ea6,fedavg_cifar10_C10_iid
10,fedavg,cifar10,10,iid,,1,0,1,5.907238404345512,0.3994,0.7988,0.0,0.0044,0.1484,0.7467999999999999,,24144800,241448,5,a33df62a3ea6,fedavg_cifar10_C10_iid
11,fedavg,cifar10,10,iid,,2,1,0,3.2768748323440557,0.2862,0.0002,0.5722,0.803,-0.4238,-0.0518,,26559280,241448,5,a33df62a3ea6,fedavg_cifar10_C10_iid
12,fedavg,cifar10,10,iid,,2,0,0,4.904887209510803,0.3717,0.0,0.7434,0.8032,-0.1711999999999999,-0.052,,28973760,241448,5,a33df62a3ea6,fedavg_cifar10_C10_iid
13,fedavg,cifar10,10,iid,,2,0,0,5.3051916145801545,0.3978,0.0,0.7956,0.8032,-0.0522,-0.052,,31388240,241448,5,a33df62a3ea6,fedavg_cifar10_C10_iid
14,fedavg,cifar10,10,iid,,2,0,0,5.673127752923966,0.4076,0.0,0.8152,0.8032,-0.0196,-0.052,,33802720,241448,5,a33df62a3ea6,fedavg_cifar10_C10_iid
15,fedavg,cifar10,10,iid,,2,0,0,5.412779163455963,0.4152,0.0,0.8304,0.8032,-0.0151999999999999,-0.052,,36217200,241448,5,a33df62a3ea6,fedavg_cifar10_C10_iid
16,fedavg,cifar10,10,iid,,2,0,0,5.77705412876606,0.4212,0.0,0.8424,0.8032,-0.012,-0.052,,38631680,241448,5,a33df62a3ea6,fedavg_cifar10_C10_iid
17,fedavg,cifar10,10,iid,,2,0,0,5.748054913759232,0.4258,0.0,0.8516,0.8032,-0.0091999999999999,-0.052,,41046160,241448,5,a33df62a3ea6,fedavg_cifar10_C10_iid
18,fedavg,cifar10,10,iid,,2,0,0,5.242536939477921,0.4262,0.0,0.8524,0.8032,-0.0008,-0.052,,43460640,241448,5,a33df62a3ea6,fedavg_cifar10_C10_iid
19,fedavg,cifar10,10,iid,,2,0,0,5.4868777384877205,0.4266,0.0,0.8532,0.8032,-0.0007999999999999,-0.052,,45875120,241448,5,a33df62a3ea6,fedavg_cifar10_C10_iid
20,fedavg,cifar10,10,iid,,2,0,1,5.844493770098686,0.4324,0.0,0.8648,0.8032,-0.0116,-0.052,,48289600,241448,5,a33df62a3ea6,fedavg_cifar10_C10_iid
0,fedavg,mnist,10,iid,,1,0,0,2.300247758102417,0.0852,0.001362132710644,0.1738325447438798,0.0,0.0,,,0,239144,5,a78026402a7b,fedavg_mnist_C10_iid
1,fedavg,mnist,10,iid,,1,1,0,7.585764890269236,0.5092,0.9908542517999612,0.0,-0.989492119089317,0.1738325447438798,0.989492119089317,,2391440,239144,5,a78026402a7b,fedavg_mnist_C10_iid
2,fedavg,mnist,10,iid,,1,0,0,9.3984483478338,0.5103,0.9929947460595446,0.0,-0.0021404942595835,0.1738325447438798,0.9916326133489004,,4782880,239144,5,a78026402a7b,fedavg_mnist_C10_iid
3,fedavg,mnist,10,iid,,1,0,0,10.118636249765029,0.5114,0.9951352403191284,0.0,-0.0021404942595836,0.1738325447438798,0.993773107608484,,7174320,239144,5,a78026402a7b,fedavg_mnist_C10_iid
4,fedavg,mnist,10,iid,,1,0,0,10.00959989908644,0.5121,0.9964973730297724,0.0,-0.0013621327106441,0.1738325447438798,0.9951352403191284,,9565760,239144,5,a78026402a7b,fedavg_mnist_C10_iid
5,fedavg,mnist,10,iid,,1,0,0,10.221182099950736,0.5117,0.9957190114808327,0.0,0.0007783615489395,0.1738325447438798,0.9943568787701887,,11957200,239144,5,a78026402a7b,fedavg_mnist_C10_iid
6,fedavg,mnist,10,iid,,1,0,0,10.308671653260136,0.5118,0.9959136018680678,0.0,0.0005837711617046,0.1738325447438798,0.9945514691574237,,14348640,239144,5,a78026402a7b,fedavg_mnist_C10_iid
7,fedavg,mnist,10,iid,,1,0,0,10.851400977561068,0.5124,0.997081144191477,0.0,-0.0005837711617046,0.1738325447438798,0.9957190114808327,,16740080,239144,5,a78026402a7b,fedavg_mnist_C10_iid
8,fedavg,mnist,10,iid,,1,0,0,11.279670518069164,0.5124,0.997081144191477,0.0,0.0,0.1738325447438798,0.9957190114808327,,19131520,239144,5,a78026402a7b,fedavg_mnist_C10_iid
9,fedavg,mnist,10,iid,,1,0,0,11.900720798577762,0.5123,0.996886553804242,0.0,0.0001945903872349,0.1738325447438798,0.995524421093598,,21522960,239144,5,a78026402a7b,fedavg_mnist_C10_iid
10,fedavg,mnist,10,iid,,1,0,1,12.219033434906272,0.5125,0.9972757345787118,0.0,-0.0001945903872347,0.1738325447438798,0.9959136018680677,,23914400,239144,5,a78026402a7b,fedavg_mnist_C10_iid
11,fedavg,mnist,10,iid,,2,1,0,14.173381559648622,0.4789,0.0,0.9851882328738942,0.9972757345787118,-0.8113556881300144,-0.001362132710644,,26305840,239144,5,a78026402a7b,fedavg_mnist_C10_iid
12,fedavg,mnist,10,iid,,2,0,0,16.049322059958847,0.4813,0.0,0.9901254885825962,0.9972757345787118,-0.0049372557087019,-0.001362132710644,,28697280,239144,5,a78026402a7b,fedavg_mnist_C10_iid
13,fedavg,mnist,10,iid,,2,0,0,16.345680895818592,0.4813,0.0,0.9901254885825962,0.9972757345787118,0.0,-0.001362132710644,,31088720,239144,5,a78026402a7b,fedavg_mnist_C10_iid
14,fedavg,mnist,10,iid,,2,0,0,16.918213249239688,0.4826,0.0,0.9927998354248098,0.9972757345787118,-0.0026743468422135,-0.001362132710644,,33480160,239144,5,a78026402a7b,fedavg_mnist_C10_iid
15,fedavg,mnist,10,iid,,2,0,0,17.2796780313884,0.4822,0.0,0.9919769594733594,0.9972757345787118,0.0008228759514503,-0.001362132710644,,35871600,239144,5,a78026402a7b,fedavg_mnist_C10_iid
16,fedavg,mnist,10,iid,,2,0,0,17.698037332044773,0.4822,0.0,0.9919769594733594,0.9972757345787118,0.0008228759514503,-0.001362132710644,,38263040,239144,5,a78026402a7b,fedavg_mnist_C10_iid
17,fedavg,mnist,10,iid,,2,0,0,16.632500361330457,0.4826,0.0,0.9927998354248098,0.9972757345787118,0.0,-0.001362132710644,,40654480,239144,5,a78026402a7b,fedavg_mnist_C10_iid
18,fedavg,mnist,10,iid,,2,0,0,17.642076198478712,0.4825,0.0,0.9925941164369472,0.9972757345787118,0.0002057189878625,-0.001362132710644,,43045920,239144,5,a78026402a7b,fedavg_mnist_C10_iid
19,fedavg,mnist,10,iid,,2,0,0,17.914330401353563,0.4822,0.0,0.9919769594733594,0.9972757345787118,0.0008228759514503,-0.001362132710644,,45437360,239144,5,a78026402a7b,fedavg_mnist_C10_iid
20,fedavg,mnist,10,iid,,2,0,1,16.8648525318338,0.483,0.0,0.99362271137626,0.9972757345787118,-0.0008228759514502,-0.001362132710644,,47828800,239144,5,a78026402a7b,fedavg_mnist_C10_iid
0,fedavg,fmnist,100,dirichlet,1.0,1,0,0,2.307141382789612,0.086,0.0016,0.1704,0.0,0.0,,,0,239144,50,a89f3e980742,fedavg_fmnist_C100_dirichlet_a1.0
1,fedavg,fmnist,100,dirichlet,1.0,1,1,0,3.726753610849381,0.4008,0.8016,0.0,-0.7999999999999999,0.1704,0.7999999999999999,,23914400,239144,50,a89f3e980742,fedavg_fmnist_C100_dirichlet_a1.0
2,fedavg,fmnist,100,dirichlet,1.0,1,0,0,4.906531854319573,0.4257,0.8514,0.0,-0.0498,0.1704,0.8498,,47828800,239144,50,a89f3e980742,fedavg_fmnist_C100_dirichlet_a1.0
3,fedavg,fmnist,100,dirichlet,1.0,1,0,0,4.926466902601719,0.4352,0.8704,0.0,-0.0189999999999999,0.1704,0.8687999999999999,,71743200,239144,50,a89f3e980742,fedavg_fmnist_C100_dirichlet_a1.0
4,fedavg,fmnist,100,dirichlet,1.0,1,0,0,4.717974734508991,0.4363,0.8726,0.0,-0.0022,0.1704,0.871,,95657600,239144,50,a89f3e980742,fedavg_fmnist_C100_dirichlet_a1.0
5,fedavg,fmnist,100,dirichlet,1.0,1,0,0,4.8762783675313,0.4417,0.8834,0.0,-0.0107999999999999,0.1704,0.8817999999999999,,119572000,239144,50,a89f3e980742,fedavg_fmnist_C100_dirichlet_a1.0
6,fedavg,fmnist,100,dirichlet,1.0,1,0,0,4.80542714523077,0.4445,0.889,0.0,-0.0056,0.1704,0.8874,,143486400,239144,50,a89f3e980742,fedavg_fmnist_C100_dirichlet_a1.0
7,fedavg,fmnist,100,dirichlet,1.0,1,0,0,5.019865632295608,0.4434,0.8868,0.0,0.0021999999999999,0.1704,0.8852,,167400800,239144,50,a89f3e980742,fedavg_fmnist_C100_dirichlet_a1.0
8,fedavg,fmnist,100,dirichlet,1.0,1,0,0,4.846955377912521,0.4473,0.8946,0.0,-0.0055999999999999,0.1704,0.8929999999999999,,191315200,239144,50,a89f3e980742,fedavg_fmnist_C100_dirichlet_a1.0
9,fedavg,fmnist,100,dirichlet,1.0,1,0,0,4.857563953554631,0.4489,0.8978,0.0,-0.0032,0.1704,0.8962,,215229600,239144,50,a89f3e980742,fedavg_fmnist_C100_dirichlet_a1.0
10,fedavg,fmnist,100,dirichlet,1.0,1,0,1,4.972270425450802,0.4488,0.8976,0.0,0.0002,0.1704,0.8959999999999999,,239144000,239144,50,a89f3e980742,fedavg_fmnist_C100_dirichlet_a1.0
11,fedavg,fmnist,100,dirichlet,1.0,2,1,0,6.15554057943821,0.4565,0.0,0.913,0.8978,-0.7426,-0.0016,,263058400,239144,50,a89f3e980742,fedavg_fmnist_C100_dirichlet_a1.0
12,fedavg,fmnist,100,dirichlet,1.0,2,0,0,8.636444748979807,0.4659,0.0,0.9318,0.8978,-0.0187999999999999,-0.0016,,286972800,239144,50,a89f3e980742,fedavg_fmnist_C100_dirichlet_a1.0
13,fedavg,fmnist,100,dirichlet,1.0,2,0,0,9.082786288040875,0.4704,0.0,0.9408,0.8978,-0.009,-0.0016,,310887200,239144,50,a89f3e980742,fedavg_fmnist_C100_dirichlet_a1.0
14,fedavg,fmnist,100,dirichlet,1.0,2,0,0,9.966824800249936,0.4741,0.0,0.9482,0.8978,-0.0074,-0.0016,,334801600,239144,50,a89f3e980742,fedavg_fmnist_C100_dirichlet_a1.0
15,fedavg,fmnist,100,dirichlet,1.0,2,0,0,10.371911334761975,0.4757,0.0,0.9514,0.8978,-0.0031999999999999,-0.0016,,358716000,239144,50,a89f3e980742,fedavg_fmnist_C100_dirichlet_a1.0
16,fedavg,fmnist,100,dirichlet,1.0,2,0,0,10.492085749038308,0.4774,0.0,0.9548,0.8978,-0.0033999999999999,-0.0016,,382630400,239144,50,a89f3e980742,fedavg_fmnist_C100_dirichlet_a1.0
17,fedavg,fmnist,100,dirichlet,1.0,2,0,0,10.482186751308292,0.478,0.0,0.956,0.8978,-0.0011999999999999,-0.0016,,406544800,239144,50,a89f3e980742,fedavg_fmnist_C100_dirichlet_a1.0
18,fedavg,fmnist,100,dirichlet,1.0,2,0,0,10.575441618835926,0.4772,0.0,0.9544,0.8978,0.0015999999999999,-0.0016,,430459200,239144,50,a89f3e980742,fedavg_fmnist_C100_dirichlet_a1.0
19,fedavg,fmnist,100,dirichlet,1.0,2,0,0,10.908924732064456,0.4793,0.0,0.9586,0.8978,-0.0026,-0.0016,,454373600,239144,50,a89f3e980742,fedavg_fmnist_C100_dirichlet_a1.0
20,fedavg,fmnist,100,dirichlet,1.0,2,0,1,10.83475933904946,0.4797,0.0,0.9594,0.8978,-0.0008,-0.0016,,478288000,239144,50,a89f3e980742,fedavg_fmnist_C100_dirichlet_a1.0
0,fedavg,mnist,10,dirichlet,0.01,1,0,0,2.300247758102417,0.0852,0.001362132710644,0.1738325447438798,0.0,0.0,,,0,239144,5,aa25bf2b7deb,fedavg_mnist_C10_dirichlet_a0.01
1,fedavg,mnist,10,dirichlet,0.01,1,1,0,11.089551223754883,0.1246,0.2424596224946487,0.0,-0.2410974897840046,0.1738325447438798,0.2410974897840046,,2391440,239144,5,aa25bf2b7deb,fedavg_mnist_C10_dirichlet_a0.01
2,fedavg,mnist,10,dirichlet,0.01,1,0,0,30.3406305267334,0.101,0.1965362911072193,0.0,0.0459233313874294,0.1738325447438798,0.1951741583965752,,4782880,239144,5,aa25bf2b7deb,fedavg_mnist_C10_dirichlet_a0.01
3,fedavg,mnist,10,dirichlet,0.01,1,0,0,21.71905362854004,0.1135,0.2208600895115781,0.0,0.0215995329830706,0.1738325447438798,0.219497956800934,,7174320,239144,5,aa25bf2b7deb,fedavg_mnist_C10_dirichlet_a0.01
4,fedavg,mnist,10,dirichlet,0.01,1,0,0,17.245477435302735,0.1763,0.3430628526950768,0.0,-0.1006032302004281,0.1738325447438798,0.3417007199844327,,9565760,239144,5,aa25bf2b7deb,fedavg_mnist_C10_dirichlet_a0.01
5,fedavg,mnist,10,dirichlet,0.01,1,0,0,25.121448986816407,0.101,0.1965362911072193,0.0,0.1465265615878575,0.1738325447438798,0.1951741583965752,,11957200,239144,5,aa25bf2b7deb,fedavg_mnist_C10_dirichlet_a0.01
6,fedavg,mnist,10,dirichlet,0.01,1,0,0,66.76932523193359,0.1135,0.2208600895115781,0.0,0.1222027631834987,0.1738325447438798,0.219497956800934,,14348640,239144,5,aa25bf2b7deb,fedavg_mnist_C10_dirichlet_a0.01
7,fedavg,mnist,10,dirichlet,0.01,1,0,0,64.26507697753907,0.101,0.1965362911072193,0.0,0.1465265615878575,0.1738325447438798,0.1951741583965752,,16740080,239144,5,aa25bf2b7deb,fedavg_mnist_C10_dirichlet_a0.01
8,fedavg,mnist,10,dirichlet,0.01,1,0,0,22.527066506958008,0.1036,0.2015956411753259,0.0,0.1414672115197509,0.1738325447438798,0.2002335084646818,,19131520,239144,5,aa25bf2b7deb,fedavg_mnist_C10_dirichlet_a0.01
9,fedavg,mnist,10,dirichlet,0.01,1,0,0,44.68344539794922,0.098,0.1906985794901732,0.0,0.1523642732049036,0.1738325447438798,0.1893364467795291,,21522960,239144,5,aa25bf2b7deb,fedavg_mnist_C10_dirichlet_a0.01
10,fedavg,mnist,10,dirichlet,0.01,1,0,1,157.63944912109375,0.0982,0.1910877602646429,0.0,0.1519750924304339,0.1738325447438798,0.1897256275539988,,23914400,239144,5,aa25bf2b7deb,fedavg_mnist_C10_dirichlet_a0.01
11,fedavg,mnist,10,dirichlet,0.01,2,1,0,7.918661666107178,0.0892,0.0,0.1835013371734211,0.3430628526950768,-0.0096687924295412,-0.001362132710644,,26305840,239144,5,aa25bf2b7deb,fedavg_mnist_C10_dirichlet_a0.01
12,fedavg,mnist,10,dirichlet,0.01,2,0,0,27.484853912353515,0.1028,0.0,0.2114791195227319,0.3430628526950768,-0.0279777823493108,-0.001362132710644,,28697280,239144,5,aa25bf2b7deb,fedavg_mnist_C10_dirichlet_a0.01
13,fedavg,mnist,10,dirichlet,0.01,2,0,0,5.128968020629883,0.1009,0.0,0.2075704587533429,0.3430628526950768,0.003908660769389,-0.001362132710644,,31088720,239144,5,aa25bf2b7deb,fedavg_mnist_C10_dirichlet_a0.01
14,fedavg,mnist,10,dirichlet,0.01,2,0,0,6.730035427093505,0.1612,0.0,0.3316190084344785,0.3430628526950768,-0.1201398889117465,-0.001362132710644,,33480160,239144,5,aa25bf2b7deb,fedavg_mnist_C10_dirichlet_a0.01
15,fedavg,mnist,10,dirichlet,0.01,2,0,0,3.234103063964844,0.1296,0.0,0.2666118082699033,0.3430628526950768,0.0650072001645751,-0.001362132710644,,35871600,239144,5,aa25bf2b7deb,fedavg_mnist_C10_dirichlet_a0.01
16,fedavg,mnist,10,dirichlet,0.01,2,0,0,8.387802578735352,0.1029,0.0,0.2116848385105945,0.3430628526950768,0.1199341699238839,-0.001362132710644,,38263040,239144,5,aa25bf2b7deb,fedavg_mnist_C10_dirichlet_a0.01
17,fedavg,mnist,10,dirichlet,0.01,2,0,0,3.238275925064087,0.0958,0.0,0.1970787903723513,0.3430628526950768,0.1345402180621271,-0.001362132710644,,40654480,239144,5,aa25bf2b7deb,fedavg_mnist_C10_dirichlet_a0.01
18,fedavg,mnist,10,dirichlet,0.01,2,0,0,9.202929249572756,0.1077,0.0,0.2215593499279983,0.3430628526950768,0.1100596585064801,-0.001362132710644,,43045920,239144,5,aa25bf2b7deb,fedavg_mnist_C10_dirichlet_a0.01
19,fedavg,mnist,10,dirichlet,0.01,2,0,0,13.167378329467772,0.1028,0.0,0.2114791195227319,0.3430628526950768,0.1201398889117465,-0.001362132710644,,45437360,239144,5,aa25bf2b7deb,fedavg_mnist_C10_dirichlet_a0.01
20,fedavg,mnist,10,dirichlet,0.01,2,0,1,24.24612929382324,0.0892,0.0,0.1835013371734211,0.3430628526950768,0.1481176712610574,-0.001362132710644,,47828800,239144,5,aa25bf2b7deb,fedavg_mnist_C10_dirichlet_a0.01
0,fedavg,mnist,50,dirichlet,0.5,1,0,0,2.300247758102417,0.0852,0.001362132710644,0.1738325447438798,0.0,0.0,,,0,239144,25,ab09efb56f7d,fedavg_mnist_C50_dirichlet_a0.5
1,fedavg,mnist,50,dirichlet,0.5,1,1,0,5.473390773741901,0.5017,0.9762599727573458,0.0,-0.9748978400467015,0.1738325447438798,0.9748978400467015,,11957200,239144,25,ab09efb56f7d,fedavg_mnist_C50_dirichlet_a0.5
2,fedavg,mnist,50,dirichlet,0.5,1,0,0,7.459117723004613,0.5058,0.9842381786339754,0.0,-0.0079782058766296,0.1738325447438798,0.9828760459233312,,23914400,239144,25,ab09efb56f7d,fedavg_mnist_C50_dirichlet_a0.5
3,fedavg,mnist,50,dirichlet,0.5,1,0,0,8.08421032227748,0.5078,0.9881299863786728,0.0,-0.0038918077446974,0.1738325447438798,0.9867678536680288,,35871600,239144,25,ab09efb56f7d,fedavg_mnist_C50_dirichlet_a0.5
4,fedavg,mnist,50,dirichlet,0.5,1,0,0,7.839272921496513,0.5083,0.9891029383148472,0.0,-0.0009729519361744,0.1738325447438798,0.9877408056042032,,47828800,239144,25,ab09efb56f7d,fedavg_mnist_C50_dirichlet_a0.5
5,fedavg,mnist,50,dirichlet,0.5,1,0,0,8.332951301762973,0.5093,0.991048842187196,0.0,-0.0019459038723486,0.1738325447438798,0.9896867094765518,,59786000,239144,25,ab09efb56f7d,fedavg_mnist_C50_dirichlet_a0.5
6,fedavg,mnist,50,dirichlet,0.5,1,0,0,8.088138481721328,0.5094,0.9912434325744308,0.0,-0.0001945903872349,0.1738325447438798,0.9898812998637868,,71743200,239144,25,ab09efb56f7d,fedavg_mnist_C50_dirichlet_a0.5
7,fedavg,mnist,50,dirichlet,0.5,1,0,0,8.121460512178484,0.5108,0.993967697995719,0.0,-0.0027242654212882,0.1738325447438798,0.9926055652850748,,83700400,239144,25,ab09efb56f7d,fedavg_mnist_C50_dirichlet_a0.5
8,fedavg,mnist,50,dirichlet,0.5,1,0,0,8.494739216720225,0.5107,0.993773107608484,0.0,0.0001945903872349,0.1738325447438798,0.99241097489784,,95657600,239144,25,ab09efb56f7d,fedavg_mnist_C50_dirichlet_a0.5
9,fedavg,mnist,50,dirichlet,0.5,1,0,0,8.585962664933676,0.5112,0.9947460595446584,0.0,-0.0007783615489393,0.1738325447438798,0.9933839268340144,,107614800,239144,25,ab09efb56f7d,fedavg_mnist_C50_dirichlet_a0.5
10,fedavg,mnist,50,dirichlet,0.5,1,0,1,8.16541494396914,0.51,0.99241097489784,0.0,0.0023350846468184,0.1738325447438798,0.991048842187196,,119572000,239144,25,ab09efb56f7d,fedavg_mnist_C50_dirichlet_a0.5
11,fedavg,mnist,50,dirichlet,0.5,2,1,0,6.441728983306885,0.4562,0.0,0.9384900226290886,0.9947460595446584,-0.7646574778852088,-0.001362132710644,,131529200,239144,25,ab09efb56f7d,fedavg_mnist_C50_dirichlet_a0.5
12,fedavg,mnist,50,dirichlet,0.5,2,0,0,10.528534679245949,0.4694,0.0,0.9656449290269492,0.9947460595446584,-0.0271549063978605,-0.001362132710644,,143486400,239144,25,ab09efb56f7d,fedavg_mnist_C50_dirichlet_a0.5
13,fedavg,mnist,50,dirichlet,0.5,2,0,0,11.774291820767337,0.4735,0.0,0.974079407529315,0.9947460595446584,-0.0084344785023657,-0.001362132710644,,155443600,239144,25,ab09efb56f7d,fedavg_mnist_C50_dirichlet_a0.5
14,fedavg,mnist,50,dirichlet,0.5,2,0,0,12.338756780672538,0.4759,0.0,0.9790166632380168,0.9947460595446584,-0.0049372557087018,-0.001362132710644,,167400800,239144,25,ab09efb56f7d,fedavg_mnist_C50_dirichlet_a0.5
15,fedavg,mnist,50,dirichlet,0.5,2,0,0,12.902709464508202,0.476,0.0,0.9792223822258794,0.9947460595446584,-0.0002057189878625,-0.001362132710644,,179358000,239144,25,ab09efb56f7d,fedavg_mnist_C50_dirichlet_a0.5
16,fedavg,mnist,50,dirichlet,0.5,2,0,0,13.388125679006846,0.4784,0.0,0.9841596379345814,0.9947460595446584,-0.0049372557087019,-0.001362132710644,,191315200,239144,25,ab09efb56f7d,fedavg_mnist_C50_dirichlet_a0.5
17,fedavg,mnist,50,dirichlet,0.5,2,0,0,13.795705095986415,0.4778,0.0,0.9829253240074058,0.9947460595446584,0.0012343139271755,-0.001362132710644,,203272400,239144,25,ab09efb56f7d,fedavg_mnist_C50_dirichlet_a0.5
18,fedavg,mnist,50,dirichlet,0.5,2,0,0,13.74192462061434,0.4787,0.0,0.984776794898169,0.9947460595446584,-0.0006171569635876,-0.001362132710644,,215229600,239144,25,ab09efb56f7d,fedavg_mnist_C50_dirichlet_a0.5
19,fedavg,mnist,50,dirichlet,0.5,2,0,0,13.662825448129164,0.4792,0.0,0.985805389837482,0.9947460595446584,-0.0010285949393129,-0.001362132710644,,227186800,239144,25,ab09efb56f7d,fedavg_mnist_C50_dirichlet_a0.5
20,fedavg,mnist,50,dirichlet,0.5,2,0,1,14.128978859199002,0.4797,0.0,0.9868339847767948,0.9947460595446584,-0.0010285949393128,-0.001362132710644,,239144000,239144,25,ab09efb56f7d,fedavg_mnist_C50_dirichlet_a0.5
0,fedavg,cifar10,50,dirichlet,0.01,1,0,0,2.3113226694107056,0.1002,0.052,0.1484,0.0,0.0,,,0,241448,25,abb59b398da7,fedavg_cifar10_C50_dirichlet_a0.01
1,fedavg,cifar10,50,dirichlet,0.01,1,1,0,3.670226237297058,0.1346,0.2692,0.0,-0.2172,0.1484,0.2172,,12072400,241448,25,abb59b398da7,fedavg_cifar10_C50_dirichlet_a0.01
2,fedavg,cifar10,50,dirichlet,0.01,1,0,0,6.927301337432861,0.1,0.2,0.0,0.0691999999999999,0.1484,0.148,,24144800,241448,25,abb59b398da7,fedavg_cifar10_C50_dirichlet_a0.01
3,fedavg,cifar10,50,dirichlet,0.01,1,0,0,4.213034512138367,0.1444,0.2888,0.0,-0.0196,0.1484,0.2368,,36217200,241448,25,abb59b398da7,fedavg_cifar10_C50_dirichlet_a0.01
